split,id,question_tokens,context_tokens
train,6481,19,63507
train,6482,24,63507
train,6483,12,63507
train,6484,11,63507
train,6485,7,63507
train,6486,17,63507
train,6487,13,63507
train,6488,12,63507
train,6489,8,63507
train,6490,7,63507
train,6491,12,63507
train,6492,13,63507
train,6493,8,63507
train,6494,17,63507
train,6495,16,63507
train,6496,16,63507
train,6497,15,63507
train,6498,20,63507
train,6499,14,63507
train,6500,19,63507
train,6501,8,63507
train,6502,6,63507
train,6503,10,58138
train,6504,8,58138
train,6505,11,58138
train,6506,6,58138
train,6507,7,58138
train,6508,12,58138
train,6509,16,58138
train,6510,9,58138
train,6511,11,58138
train,6512,9,58138
train,6513,11,58138
train,6514,8,58138
train,6515,10,58138
train,6516,7,58138
train,6517,13,58138
train,6518,9,58138
train,6519,16,58138
train,6520,9,58138
train,6521,9,58138
train,6522,11,58138
train,6523,8,58138
train,6524,8,58138
train,6525,11,58138
train,6526,12,58138
train,6527,10,58138
train,6528,10,58138
train,6529,10,58138
train,6530,9,58138
train,6531,6,58138
train,6532,9,58138
train,6533,12,64303
train,6534,7,64303
train,6535,5,64303
train,6536,15,64303
train,6537,14,64303
train,6538,9,64303
train,6539,7,64303
train,6540,8,64303
train,6541,9,64303
train,6542,10,64303
train,6543,11,64303
train,6544,13,64303
train,6545,15,64303
train,6546,16,64303
train,6547,14,64303
train,6548,11,64303
train,6549,13,64303
train,6550,11,64303
train,6551,15,64303
train,6552,10,64303
train,6553,10,64303
train,6554,7,64303
train,6555,12,64303
train,6556,9,64303
train,6557,9,64303
train,6558,5,64303
train,6559,10,78586
train,6560,9,78586
train,6561,12,78586
train,6562,12,78586
train,6563,11,78586
train,6564,7,78586
train,6565,19,78586
train,6566,10,78586
train,6567,9,78586
train,6568,11,78586
train,6569,10,78586
train,6570,10,78586
train,6571,8,78586
train,6572,17,78586
train,6573,9,78586
train,6574,17,78586
train,6575,9,78586
train,6576,15,78586
train,6577,11,78586
train,6578,8,78586
train,6579,7,78586
train,6580,7,78586
train,6581,13,78586
train,6582,8,78586
train,6583,8,78586
train,6584,8,78586
train,6585,10,78586
train,6586,7,78586
train,6587,9,78586
train,6588,7,227900
train,6589,10,227900
train,6590,8,227900
train,6591,14,227900
train,6592,10,227900
train,6593,8,227900
train,6594,9,227900
train,6595,6,227900
train,6596,12,227900
train,6597,7,227900
train,6598,17,227900
train,6599,18,227900
train,6600,10,227900
train,6601,13,227900
train,6602,13,227900
train,6603,16,227900
train,6604,10,227900
train,6605,13,227900
train,6606,18,227900
train,6607,9,227900
train,6608,8,227900
train,6609,15,227900
train,6610,9,227900
train,6611,11,227900
train,6612,13,227900
train,6613,8,227900
train,6614,9,227900
train,6615,7,227900
train,6616,12,227900
train,6617,8,227900
train,6618,10,33869
train,6619,17,33869
train,6620,7,33869
train,6621,7,33869
train,6622,14,33869
train,6623,11,33869
train,6624,8,33869
train,6625,14,33869
train,6626,9,33869
train,6627,8,33869
train,6628,14,33869
train,6629,14,33869
train,6630,13,33869
train,6631,16,33869
train,6632,11,33869
train,6633,18,33869
train,6634,14,33869
train,6635,13,33869
train,6636,12,33869
train,6637,19,33869
train,6638,12,33869
train,6639,9,33869
train,6640,12,33869
train,6641,15,33869
train,6642,13,33869
train,6643,8,33869
train,6644,14,33869
train,6645,13,33869
train,6646,10,33869
train,6647,12,33869
train,6648,8,167143
train,6649,11,167143
train,6650,11,167143
train,6651,10,167143
train,6652,6,167143
train,6653,7,167143
train,6654,11,167143
train,6655,10,167143
train,6656,11,167143
train,6657,10,167143
train,6658,15,167143
train,6659,9,167143
train,6660,10,167143
train,6661,12,167143
train,6662,13,167143
train,6663,11,167143
train,6664,20,167143
train,6665,11,167143
train,6666,10,167143
train,6667,9,167143
train,6668,11,167143
train,6669,8,167143
train,6670,15,167143
train,6671,8,167143
train,6672,11,167143
train,6673,14,167143
train,6674,11,167143
train,6675,8,167143
train,6676,12,167143
train,6677,25,110163
train,6678,12,110163
train,6679,11,110163
train,6680,17,110163
train,6681,19,110163
train,6682,17,110163
train,6683,18,110163
train,6684,23,110163
train,6685,15,110163
train,6686,8,110163
train,6687,16,110163
train,6688,16,110163
train,6689,26,110163
train,6690,11,110163
train,6691,14,110163
train,6692,13,110163
train,6693,17,110163
train,6694,15,110163
train,6695,17,110163
train,6696,11,110163
train,6697,13,110163
train,6698,17,110163
train,6699,20,110163
train,6700,10,110163
train,6701,12,110163
train,6702,13,110163
train,6703,10,110163
train,6704,13,110163
train,6705,22,110163
train,6706,17,48506
train,6707,17,48506
train,6708,20,48506
train,6709,13,48506
train,6710,12,48506
train,6711,15,48506
train,6712,11,48506
train,6713,10,48506
train,6714,9,48506
train,6715,12,48506
train,6716,13,48506
train,6717,11,48506
train,6718,13,48506
train,6719,15,48506
train,6720,8,48506
train,6721,7,48506
train,6722,11,48506
train,6723,11,48506
train,6724,12,48506
train,6725,13,48506
train,6726,6,48506
train,6727,11,48506
train,6728,12,48506
train,6729,15,48506
train,6730,13,48506
train,6731,11,48506
train,6732,13,48506
train,6733,12,48506
train,6734,10,48506
train,6735,11,48506
train,6736,9,58838
train,6737,8,58838
train,6738,15,58838
train,6739,12,58838
train,6740,23,58838
train,6741,13,58838
train,6742,20,58838
train,6743,10,58838
train,6744,10,58838
train,6745,12,58838
train,6746,10,58838
train,6747,16,58838
train,6748,8,58838
train,6749,15,58838
train,6750,8,58838
train,6751,11,58838
train,6752,14,58838
train,6753,13,58838
train,6754,11,58838
train,6755,9,58838
train,6756,9,58838
train,6757,9,58838
train,6758,13,58838
train,6759,9,58838
train,6760,15,58838
train,6761,13,58838
train,6762,9,58838
train,6763,15,58838
train,6764,13,265766
train,6765,13,265766
train,6766,13,265766
train,6767,9,265766
train,6768,8,265766
train,6769,10,265766
train,6770,14,265766
train,6771,8,265766
train,6772,14,265766
train,6773,6,265766
train,6774,13,265766
train,6775,12,265766
train,6776,11,265766
train,6777,13,265766
train,6778,9,265766
train,6779,7,265766
train,6780,7,265766
train,6781,14,265766
train,6782,8,265766
train,6783,14,265766
train,6784,13,265766
train,6785,7,265766
train,6786,10,265766
train,6787,10,265766
train,6788,11,265766
train,6789,9,265766
train,6790,10,265766
train,6791,14,265766
train,6792,13,265766
train,6793,10,45839
train,6794,15,45839
train,6795,9,45839
train,6796,9,45839
train,6797,11,45839
train,6798,12,45839
train,6799,12,45839
train,6800,18,45839
train,6801,17,45839
train,6802,11,45839
train,6803,21,45839
train,6804,17,45839
train,6805,16,45839
train,6806,18,45839
train,6807,7,45839
train,6808,10,45839
train,6809,8,45839
train,6810,16,45839
train,6811,14,45839
train,6812,11,45839
train,6813,12,45839
train,6814,10,45839
train,6815,13,45839
train,6816,16,45839
train,6817,15,45839
train,6818,19,45839
train,6819,10,45839
train,6820,9,45839
train,6821,15,45839
train,6822,11,45839
train,6823,8,49642
train,6824,14,49642
train,6825,13,49642
train,6826,16,49642
train,6827,12,49642
train,6828,20,49642
train,6829,9,49642
train,6830,13,49642
train,6831,10,49642
train,6832,16,49642
train,6833,9,49642
train,6834,7,49642
train,6835,8,49642
train,6836,12,49642
train,6837,12,49642
train,6838,16,49642
train,6839,11,49642
train,6840,13,49642
train,6841,14,49642
train,6842,8,49642
train,6843,8,49642
train,6844,15,49642
train,6845,15,49642
train,6846,12,49642
train,6847,8,49642
train,6848,7,49642
train,6849,12,49642
train,6850,8,49642
train,6851,7,49642
train,6852,8,49642
train,6853,12,54351
train,6854,14,54351
train,6855,12,54351
train,6856,7,54351
train,6857,13,54351
train,6858,18,54351
train,6859,14,54351
train,6860,11,54351
train,6861,10,54351
train,6862,18,54351
train,6863,27,54351
train,6864,9,54351
train,6865,27,54351
train,6866,32,54351
train,6867,19,54351
train,6868,18,54351
train,6869,9,54351
train,6870,18,54351
train,6871,29,54351
train,6872,19,54351
train,6873,20,54351
train,6874,14,54351
train,6875,17,54351
train,6876,10,54351
train,6877,10,54351
train,6878,16,54351
train,6879,16,54351
train,6880,19,54351
train,6881,13,54351
train,6882,16,54351
train,6883,16,105531
train,6884,10,105531
train,6885,13,105531
train,6886,15,105531
train,6887,13,105531
train,6888,8,105531
train,6889,20,105531
train,6890,10,105531
train,6891,10,105531
train,6892,15,105531
train,6893,11,105531
train,6894,11,105531
train,6895,11,105531
train,6896,16,105531
train,6897,14,105531
train,6898,16,105531
train,6899,10,105531
train,6900,18,105531
train,6901,14,105531
train,6902,14,105531
train,6903,10,105531
train,6904,9,105531
train,6905,9,105531
train,6906,12,105531
train,6907,10,105531
train,6908,15,105531
train,6909,9,105531
train,6910,10,105531
train,6911,8,105531
train,6912,11,25260
train,6913,11,25260
train,6914,20,25260
train,6915,10,25260
train,6916,9,25260
train,6917,11,25260
train,6918,9,25260
train,6919,12,25260
train,6920,21,25260
train,6921,14,25260
train,6922,17,25260
train,6923,11,25260
train,6924,12,25260
train,6925,16,25260
train,6926,21,25260
train,6927,11,25260
train,6928,18,25260
train,6929,16,25260
train,6930,9,25260
train,6931,18,25260
train,6932,12,25260
train,6933,15,25260
train,6934,12,25260
train,6935,17,25260
train,6936,8,25260
train,6937,8,25260
train,6938,18,25260
train,6939,13,25260
train,6940,10,25260
train,6941,16,25260
train,6942,15,25260
train,6943,12,25260
train,6944,13,25260
train,6945,14,25260
train,6946,17,25260
train,6947,18,25260
train,6948,20,25260
train,6949,25,25260
train,6950,18,25260
train,6951,12,25260
train,6952,14,25260
train,6953,17,25260
train,6954,16,25260
train,6955,20,25260
train,6956,14,25260
train,6957,13,25260
train,6958,18,25260
train,6959,12,25260
train,6960,23,25260
train,6961,10,91880
train,6962,20,91880
train,6963,14,91880
train,6964,11,91880
train,6965,16,91880
train,6966,17,91880
train,6967,14,91880
train,6968,17,91880
train,6969,10,91880
train,6970,14,91880
train,6971,10,91880
train,6972,8,91880
train,6973,12,91880
train,6974,17,91880
train,6975,10,91880
train,6976,20,91880
train,6977,9,91880
train,6978,10,91880
train,6979,11,91880
train,6980,7,91880
train,6981,10,91880
train,6982,7,91880
train,6983,6,91880
train,6984,7,91880
train,6985,9,91880
train,6986,9,91880
train,6987,11,91880
train,6988,9,91880
train,6989,8,91880
train,6990,20,12567
train,6991,13,12567
train,6992,11,12567
train,6993,10,12567
train,6994,11,12567
train,6995,11,12567
train,6996,11,12567
train,6997,14,12567
train,6998,15,12567
train,6999,28,12567
train,7000,10,12567
train,7001,8,12567
train,7002,8,12567
train,7003,10,12567
train,7004,10,12567
train,7005,9,12567
train,7006,12,12567
train,7007,13,12567
train,7008,11,12567
train,7009,12,12567
train,7010,8,12567
train,7011,13,12567
train,7012,8,12567
train,7013,11,12567
train,7014,12,12567
train,7015,8,12567
train,7016,6,12567
train,7017,7,12567
train,7018,17,12567
train,7019,10,12567
train,7020,12,12567
train,7021,9,12567
train,7022,16,12567
train,7023,9,12567
train,7024,10,12567
train,7025,16,12567
train,7026,16,12567
train,7027,12,12567
train,7028,17,12567
train,7029,13,12567
train,7030,13,89057
train,7031,9,89057
train,7032,9,89057
train,7033,13,89057
train,7034,12,89057
train,7035,5,89057
train,7036,10,89057
train,7037,9,89057
train,7038,12,89057
train,7039,12,89057
train,7040,12,89057
train,7041,8,89057
train,7042,22,89057
train,7043,10,89057
train,7044,16,89057
train,7045,14,89057
train,7046,11,89057
train,7047,12,89057
train,7048,14,89057
train,7049,15,89057
train,7050,8,89057
train,7051,9,89057
train,7052,10,89057
train,7053,10,89057
train,7054,13,89057
train,7055,12,89057
train,7056,6,89057
train,7057,11,89057
train,7058,11,89057
train,7059,9,280743
train,7060,10,280743
train,7061,9,280743
train,7062,12,280743
train,7063,10,280743
train,7064,14,280743
train,7065,14,280743
train,7066,8,280743
train,7067,11,280743
train,7068,14,280743
train,7069,8,280743
train,7070,9,280743
train,7071,9,280743
train,7072,10,280743
train,7073,9,280743
train,7074,10,280743
train,7075,13,280743
train,7076,9,280743
train,7077,13,280743
train,7078,8,280743
train,7079,7,280743
train,7080,10,280743
train,7081,7,280743
train,7082,12,280743
train,7083,9,280743
train,7084,6,280743
train,7085,7,280743
train,7086,9,280743
train,7087,9,280743
train,7088,6,280743
train,7089,13,48738
train,7090,8,48738
train,7091,9,48738
train,7092,15,48738
train,7093,12,48738
train,7094,11,48738
train,7095,17,48738
train,7096,14,48738
train,7097,9,48738
train,7098,16,48738
train,7099,12,48738
train,7100,11,48738
train,7101,13,48738
train,7102,15,48738
train,7103,8,48738
train,7104,16,48738
train,7105,12,48738
train,7106,18,48738
train,7107,9,48738
train,7108,16,48738
train,7109,20,48738
train,7110,16,48738
train,7111,16,48738
train,7112,21,48738
train,7113,10,48738
train,7114,22,48738
train,7115,11,48738
train,7116,13,48738
train,7117,15,48738
train,7118,17,48738
train,7119,9,369882
train,7120,16,369882
train,7121,7,369882
train,7122,15,369882
train,7123,8,369882
train,7124,18,369882
train,7125,7,369882
train,7126,11,369882
train,7127,13,369882
train,7128,12,369882
train,7129,6,369882
train,7130,9,369882
train,7131,8,369882
train,7132,8,369882
train,7133,14,369882
train,7134,15,369882
train,7135,10,369882
train,7136,7,369882
train,7137,6,369882
train,7138,15,369882
train,7139,19,369882
train,7140,9,369882
train,7141,12,369882
train,7142,12,369882
train,7143,12,369882
train,7144,10,369882
train,7145,17,369882
train,7146,11,369882
train,7147,6,369882
train,7148,13,369882
train,7149,11,346733
train,7150,11,346733
train,7151,10,346733
train,7152,11,346733
train,7153,11,346733
train,7154,10,346733
train,7155,10,346733
train,7156,9,346733
train,7157,12,346733
train,7158,8,346733
train,7159,13,346733
train,7160,11,346733
train,7161,11,346733
train,7162,9,346733
train,7163,9,346733
train,7164,17,346733
train,7165,16,346733
train,7166,12,346733
train,7167,21,346733
train,7168,14,346733
train,7169,11,346733
train,7170,10,346733
train,7171,7,346733
train,7172,9,346733
train,7173,6,346733
train,7174,13,346733
train,7175,9,346733
train,7176,8,346733
train,7177,14,346733
train,7178,21,123451
train,7179,10,123451
train,7180,14,123451
train,7181,9,123451
train,7182,10,123451
train,7183,9,123451
train,7184,16,123451
train,7185,13,123451
train,7186,13,123451
train,7187,11,123451
train,7188,11,123451
train,7189,17,123451
train,7190,20,123451
train,7191,9,123451
train,7192,18,123451
train,7193,13,123451
train,7194,19,123451
train,7195,27,123451
train,7196,13,123451
train,7197,11,123451
train,7198,8,123451
train,7199,9,123451
train,7200,12,123451
train,7201,11,123451
train,7202,10,123451
train,7203,14,123451
train,7204,10,123451
train,7205,7,123451
train,7206,12,123451
train,7207,10,82058
train,7208,11,82058
train,7209,11,82058
train,7210,11,82058
train,7211,10,82058
train,7212,12,82058
train,7213,10,82058
train,7214,10,82058
train,7215,7,82058
train,7216,10,82058
train,7217,9,82058
train,7218,9,82058
train,7219,7,82058
train,7220,7,82058
train,7221,9,82058
train,7222,14,82058
train,7223,10,82058
train,7224,8,82058
train,7225,10,82058
train,7226,8,82058
train,7227,7,82058
train,7228,13,82058
train,7229,17,82058
train,7230,9,82058
train,7231,9,82058
train,7232,8,82058
train,7233,10,82058
train,7234,12,82058
train,7235,9,82058
train,7236,7,82058
train,7237,25,59677
